105.632,38.362,80.073,51.815,85.791,66.838,38.21,40.346,75.856,30.919,29.54,31.432,27.162,69.219,31.443,69.221,39.364,80.487,42.275,29.769,34.141,12.607,27.283,31.29,11.734,42.091,39.251,25.788,32.334,48.936,54.648,0,30.308,54.126,36.193,38.405,28.567,30.653,33.334,32.903,37.334,27.013,38.723,23.703,21.659,28.819,42.091,36.617,31.286,33.965,30.097,26.48,31.127,26.236,49.16,80.481,32.165,35.785,25.809,27.107,33.662,34.371,26.657,24.123,27.405,31.366,33.088,36.031,31.732,36.046,42.091,64.566,95.741,117.267
128.928,62.23,102.409,71.443,97.598,87.847,68.213,67.281,102.451,27.589,26.905,29.082,24.047,39.498,26.318,39.5,11.17,86.863,21.439,6.932,8.893,31.177,11.804,31.224,19.112,11.841,11.083,7.322,23.909,59.523,40.702,30.308,0,39.372,24.266,11.064,32.001,25.993,29.87,31.605,27.812,21.154,9.08,25.182,24.094,20.025,11.841,28.709,24.606,27.293,27.703,20.907,29.044,19.354,25.555,86.857,23.86,23.938,20.334,29.887,29.623,31.234,17.394,23.209,32.26,22.039,26.882,27.785,7.825,31.84,11.841,37.493,71.546,95.871
118.429,63.022,92.69,63.045,73.579,78.033,88.273,72.15,129.313,23.901,25.191,23.946,27.068,41.718,22.953,41.718,31.464,58.118,58.987,33.057,30.565,44.63,50.872,69.761,49.172,40.226,31.222,45.707,21.8,42.919,1.711,54.126,39.372,0,18.185,30.199,29.052,23.733,22.12,23.678,16.84,27.173,34.785,30.869,32.699,25.648,40.226,17.807,22.866,20.418,24.859,27.717,24.277,28.199,18.345,58.113,21.968,18.609,28.438,29.272,21.61,21.654,28.372,30.076,30.565,22.916,21.287,18.246,31.639,19.971,40.225,64.414,98.225,124.837
113.785,51.798,87.261,56.081,76.007,72.31,71.742,59.723,111.817,8.721,9.448,9.771,9.909,43.657,7.015,43.658,20.471,63.652,45.509,17.35,16.721,27.824,34.71,52.728,31.059,29.53,20.216,29.387,4.278,39.538,18.963,36.193,24.266,18.185,0,18.768,15.457,7.551,8.994,11.398,3.719,9.203,23.23,13.973,15.398,7.472,29.53,5.145,5.85,5.499,9.625,9.725,10.006,10.043,17.4,63.646,4.443,0.426,10.384,14.51,8.433,9.807,10.228,12.632,16.727,4.829,5.896,4.379,16.652,9.382,29.529,56.691,91.596,117.281
130.374,65.425,103.748,72.436,94.716,88.892,76.606,71.775,112.546,25.198,25.059,26.666,23.1,31.045,23.522,31.046,1.728,82.337,28.788,8.642,4.388,35.956,22.69,42.125,28.378,10.839,1.483,18.378,20.376,57.71,31.7,38.405,11.064,30.199,18.768,0,31.194,23.532,26.741,28.958,22.462,20.258,4.705,25.835,25.652,18.158,10.839,23.881,21.686,23.446,25.696,20.3,26.756,18.976,14.646,82.331,20.409,18.593,20.112,29.404,26.308,27.896,16.995,23.691,31.947,18.828,23.384,23.048,6.741,27.898,10.839,38.168,72.954,98.538
99.28,36.348,72.666,41.35,65.719,57.766,59.429,44.459,101.215,6.748,6.33,5.776,8.2,58.904,8.511,58.905,32.891,56.215,52.865,25.851,27.674,16.842,39.038,53.503,28.834,40.904,32.659,34.127,11.721,27.526,29.014,28.567,32.001,29.052,15.457,31.194,0,8.149,7.201,5.375,13.728,11.156,34.805,7.25,9.109,13.048,40.905,12.101,10.093,10.174,5.912,11.27,5.5,12.794,32.855,56.209,11.613,15.288,11.733,2.178,7.789,7.41,14.852,8.904,1.512,12.729,9.599,12.151,26.361,9.083,40.904,68.246,102.987,127.793
107.265,44.36,80.671,49.377,71.859,65.746,64.845,52.181,105.581,1.677,1.903,3.182,3.559,50.758,0.79,50.759,25.254,60.903,47.363,19.32,20.371,20.981,34.713,51.161,27.641,33.69,25.013,29.49,3.574,34.28,24.105,30.653,25.993,23.733,7.551,23.532,8.149,0,3.977,5.649,6.962,5.287,27.45,7.136,9.022,5.976,33.69,5.981,1.95,3.33,2.254,5.74,3.233,7.107,24.841,60.897,3.463,7.318,6.535,6.98,3.89,5.379,8.753,6.574,9.295,4.727,2.453,5.489,19.419,6.445,33.69,61.131,96.009,121.194
104.808,43.267,78.273,47.087,68.22,63.323,66.16,51.584,107.492,2.708,4.003,1.918,7.089,52.629,3.554,52.63,28.47,56.996,51.272,23.125,23.868,22.733,38.689,55.002,31.213,37.147,28.223,33.467,6.377,30.981,22.229,33.334,29.87,22.12,8.994,26.741,7.201,3.977,0,2.404,6.624,9.245,30.858,9.673,11.802,9.855,37.147,4.926,5.299,3.509,3.299,9.676,2.239,11.078,26.211,56.989,6.36,8.941,10.455,7.152,0.605,1.403,12.72,9.818,8.671,8.074,3.368,5.097,23.094,2.757,37.146,64.534,99.461,124.805
102.412,41.005,75.873,44.683,66.215,60.924,64.762,49.439,106.395,4.017,4.848,2.528,8.015,55.03,5.48,55.031,30.685,55.361,52.934,24.965,25.952,21.762,39.992,55.799,31.647,39.261,30.441,34.836,8.591,28.757,23.645,32.903,31.605,23.678,11.398,28.958,5.375,5.649,2.404,0,8.917,10.6,32.995,9.641,11.811,11.616,39.261,7.16,7.318,5.908,4.017,10.955,2.61,12.455,28.592,55.355,8.551,11.34,11.673,5.954,2.979,2.072,14.268,10.298,6.888,10.168,5.691,7.438,25.059,3.708,39.261,66.662,101.574,126.824
110.845,49.89,84.384,53.327,72.377,69.434,71.792,58.177,112.505,7.452,8.595,7.988,10.228,46.362,6.205,46.363,24.159,59.934,49.128,20.881,20.426,27.943,37.984,55.647,33.24,33.24,23.904,32.658,5.211,36.193,17.315,37.334,27.812,16.84,3.719,22.462,13.728,6.962,6.624,8.917,0,10.595,26.944,14.074,15.862,9.577,33.24,1.8,6.048,3.764,8.443,11.145,8.292,11.916,19.781,59.928,5.364,3.961,11.921,13.275,6.019,7.015,12.649,13.241,15.146,6.762,4.576,1.591,20.284,6.15,33.24,60.335,95.242,120.976
110.12,45.658,83.494,52.188,76.456,68.65,62.781,52.749,102.619,6.665,5.789,8.082,2.964,49.327,5.871,49.328,21.926,65.955,42.381,14.757,16.564,19.002,29.461,45.932,22.757,29.753,21.699,24.265,5.411,38.504,27.794,27.013,21.154,27.173,9.203,20.258,11.156,5.287,9.245,10.6,10.595,0,23.687,5.902,6.619,2.431,29.753,10.319,4.781,7.881,6.607,0.55,7.994,1.856,24.63,65.949,5.248,8.805,1.346,9.218,9.176,10.646,3.769,3.947,11.748,4.382,7.117,9.546,15.204,11.714,29.753,57.151,91.889,116.778
104.496,39.546,77.878,46.637,72.74,63.109,57.589,46.585,98.213,7.412,6.04,7.958,4.33,55.489,8.148,55.49,27.689,63.416,45.868,19.635,22.132,13.669,31.859,46.485,22.023,35.008,27.473,27.002,9.967,34.434,31.449,23.518,25.334,31.101,14.238,26.068,7.203,7.369,9.839,9.749,14.314,6.166,29.159,0.273,2.074,8.587,35.008,13.317,8.509,10.685,6.58,5.946,7.668,7.108,30.646,63.41,9.799,13.906,5.98,5.042,10.147,10.951,9.077,2.377,7.069,9.846,9.814,12.858,20.473,12.577,35.008,62.15,96.667,121.16
104.708,39.799,78.089,46.842,72.838,63.314,57.845,46.851,98.445,7.218,5.842,7.803,4.064,55.227,7.917,55.228,27.46,63.454,45.76,19.446,21.911,13.922,31.794,46.51,22.086,34.809,27.242,26.917,9.703,34.544,31.226,23.703,25.182,30.869,13.973,25.835,7.25,7.136,9.673,9.641,14.074,5.902,28.946,0,2.171,8.32,34.809,13.093,8.252,10.457,6.402,5.689,7.517,6.868,30.373,63.447,9.535,13.64,5.738,5.079,9.97,10.803,8.848,2.146,7.171,9.574,9.584,12.624,20.266,12.417,34.809,61.967,96.499,121.015
105.275,39.778,78.678,47.521,74.374,63.977,56.347,46.458,96.658,9.284,7.903,9.949,5.644,55.569,9.812,55.57,27.225,65.3,44.324,18.735,21.566,12.455,30.109,44.461,19.956,34.168,27.016,25.347,11.199,36.027,33.115,21.659,24.094,32.699,15.398,25.652,9.109,9.022,11.802,11.811,15.862,6.619,28.475,2.171,0,9.01,34.168,15.002,9.891,12.35,8.513,6.248,9.67,7.031,31.236,65.293,11.027,15.037,6.006,6.993,12.075,12.957,8.769,2.774,8.79,10.762,11.472,14.472,19.75,14.553,34.168,61.136,95.513,119.831
112.238,48.026,85.614,54.296,77.798,70.744,64.993,55.172,104.57,7.604,7.108,9.112,4.969,46.926,6.301,46.927,19.851,66.849,41.418,13.35,14.664,21.316,29.083,46.202,23.73,27.955,19.619,23.803,4.488,40.068,26.382,28.819,20.025,25.648,7.472,18.158,13.048,5.976,9.855,11.616,9.577,2.431,21.793,8.32,9.01,0,27.955,9.711,4.668,7.645,7.846,2.763,9.108,2.587,22.225,66.843,4.37,7.051,3.162,11.253,9.639,11.232,3.129,6.374,13.795,2.827,7.061,8.838,13.531,11.989,27.955,55.421,90.233,115.295
139.443,73.364,112.842,81.639,105.318,98.109,79.804,78.826,112.768,35.367,35.045,36.868,32.705,28.829,33.782,28.831,9.249,93.154,19.622,15.435,13.32,42.645,19.286,37.343,30.7,0,9.475,17.275,30.776,67.969,41.809,42.091,11.841,40.226,29.53,10.839,40.905,33.69,37.147,39.261,33.24,29.753,6.315,34.809,34.168,27.955,0,34.603,31.944,33.979,35.75,29.676,36.919,28.2,22.9,93.149,30.788,29.332,29.313,38.956,36.755,38.369,26.131,32.69,41.469,29.099,33.833,33.748,14.576,38.504,0,27.923,62.507,87.817
102.64,41.319,76.107,44.929,66.29,61.157,65.094,49.766,106.714,3.997,4.91,2.544,8.095,54.773,5.383,54.774,30.544,55.354,52.927,24.917,25.848,22.069,40.047,55.931,31.822,39.151,30.299,34.879,8.441,28.894,23.309,33.17,31.58,23.339,11.156,28.816,5.714,5.598,2.169,0.34,8.619,10.625,32.878,9.849,12.02,11.573,39.151,6.855,7.212,5.678,4.081,10.993,2.667,12.481,28.316,55.348,8.407,11.108,11.723,6.26,2.725,1.736,14.268,10.447,7.226,10.052,5.501,7.153,24.984,3.369,39.151,66.547,101.465,126.741
